site,year,month,micro,TAD,janzenDscore,TAD_elevCorr,janzenDscore_elevCorr,macro,foliage,flora,snow_source_flag,height_notes,snowdepth,latitude,veg_structure,foliage_cover,height,elevation_change,snow_presence
CH_decid,2002,2,surface,11.34,0.7829287041394316,-8.288897880783933,-0.026953185488269527,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2002,3,surface,18.01,0.9279561020566462,-1.6188978807839312,0.11807421242894511,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2002,4,surface,15.55,0.8780652442303669,-4.078897880783932,0.06818335460266578,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.8,2,717,NA
CH_decid,2002,5,surface,11.620000000000001,0.8923189027114933,-8.008897880783932,0.08243701308379214,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.773946918032784,954.0262490558697,1,2,717,NA
CH_decid,2002,6,surface,15.84,0.7949043217850187,-3.788897880783933,-0.014977567842682449,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,1,2,717,NA
CH_decid,2002,7,surface,11.750000000000002,0.8144436291321996,-7.8788978807839305,0.004561739504498452,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.7483870967741936,2,717,NA
CH_decid,2002,8,surface,7.370000000000001,0.5940408249363924,-12.258897880783932,-0.2158410646913087,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.481387999999995,1285.7255410766884,0.4,2,717,NA
CH_decid,2002,9,surface,15.34,0.8225301576940179,-4.288897880783932,0.012648268066316803,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2002,10,surface,14.75,1.005324617519808,-4.878897880783932,0.19544272789210693,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2002,11,surface,10.52,0.8463841484169872,-9.108897880783934,0.036502258789286035,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2002,12,surface,14.98,0.919489015505295,-4.648897880783932,0.10960712587759391,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2003,1,surface,21.43,1.0348419389418166,1.801102119216067,0.2249600493141155,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2003,2,surface,15.219999999999999,0.8277746196837941,-4.408897880783933,0.01789273005609293,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2003,3,surface,13.84,0.7449999585923373,-5.788897880783932,-0.06488193103536388,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2003,4,surface,20.73,0.8382953530921139,1.1011021192160677,0.028413463464412758,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.8,2,717,NA
CH_decid,2003,5,surface,17.05,0.9038249128301258,-2.578897880783932,0.09394302320242465,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,1,2,717,NA
CH_decid,2003,6,surface,11.21,0.6862135904640506,-8.418897880783932,-0.12366829916365052,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,1,2,717,NA
CH_decid,2003,7,surface,11.589999999999998,0.6598177102484539,-8.038897880783935,-0.1500641793792472,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.7483870967741936,2,717,NA
CH_decid,2003,8,surface,16.27,0.8134518044083409,-3.358897880783933,0.003569914780639727,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2003,9,surface,11.370000000000001,0.7505040416450622,-8.258897880783932,-0.0593778479826389,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2003,10,surface,19.29,0.9195550026827343,-0.33889788078393335,0.10967311305503313,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2003,11,surface,14.14,1.0238981436528338,-5.488897880783932,0.2140162540251327,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2003,12,surface,19.759999999999998,1.035059277025809,0.13110211921606552,0.22517738739810778,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2004,1,surface,14.96,0.9371991406309398,-4.668897880783931,0.12731725100323865,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2004,2,surface,22.450000000000003,1.041980217310713,2.82110211921607,0.23209832768301197,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2004,3,surface,18.07,0.7996250005712008,-1.5588978807839324,-0.010256889056500351,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2004,4,surface,15.33,0.7745314160699696,-4.298897880783932,-0.035350473557731577,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.8,2,717,NA
CH_decid,2004,5,surface,16.11,0.7878381732198464,-3.5188978807839333,-0.02204371640785474,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,1,2,717,NA
CH_decid,2004,6,surface,13.910000000000002,0.80742067183571,-5.71889788078393,-0.002461217791991155,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,1,2,717,NA
CH_decid,2004,7,surface,14.62,0.8615665537552791,-5.008897880783933,0.051684664127577995,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.7483870967741936,2,717,NA
CH_decid,2004,8,surface,12.16,0.836410355041371,-7.468897880783932,0.02652846541366982,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2004,9,surface,13.7,0.7722061967971751,-5.928897880783933,-0.037675692830526075,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2004,10,surface,9.469999999999999,0.6514756309151645,-10.158897880783934,-0.15840625871253666,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2004,11,surface,19.01,1.1042800123475467,-0.6188978807839309,0.29439812271984556,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2004,12,surface,13.879999999999999,0.9753243646633947,-5.748897880783933,0.16544247503569354,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2005,1,surface,20.07,1.0164846652462451,0.4411021192160678,0.206602775618544,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2005,2,surface,15.350000000000001,0.862577373134244,-4.278897880783931,0.05269548350654285,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2005,3,surface,29.47,0.9079697048663481,9.841102119216066,0.09808781523864696,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2005,4,surface,19.720000000000002,0.8710775039638741,0.09110211921606992,0.06119561433617293,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.8,2,717,NA
CH_decid,2005,5,surface,17.76,0.8593905654180483,-1.8688978807839312,0.04950867579034712,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,1,2,717,NA
CH_decid,2005,6,surface,19.03,0.8401527729300307,-0.5988978807839314,0.03027088330232952,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,1,2,717,NA
CH_decid,2005,7,surface,14.33,0.8091462134453196,-5.298897880783932,-7.356761823815727e-4,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.7483870967741936,2,717,NA
CH_decid,2005,8,surface,13.77,0.9011085422524282,-5.858897880783933,0.09122665262472707,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2005,9,surface,14.27,0.8927982680988267,-5.358897880783933,0.08291637847112554,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2005,10,surface,9.850000000000001,0.7666400433206149,-9.778897880783932,-0.043241846307086274,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2005,11,surface,16.4,0.8034760887947696,-3.228897880783934,-0.006405800832931519,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2005,12,surface,15.56,0.9728063302237033,-4.068897880783932,0.1629244405960022,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2006,1,surface,13.649999999999999,0.8746241533781738,-5.978897880783934,0.06474226375047265,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2006,2,surface,14.81,0.9375430928767544,-4.818897880783932,0.12766120324905328,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2006,3,surface,17.18,0.7413580543707389,-2.448897880783933,-0.06852383525696226,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2006,4,surface,17.66,0.8285506150687801,-1.9688978807839326,0.018668725441079004,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.8,2,717,NA
CH_decid,2006,5,surface,17.259999999999998,0.8756864576430541,-2.3688978807839347,0.06580456801535295,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,1,2,717,NA
CH_decid,2006,6,surface,19.55,0.8931914441616009,-0.07889788078393181,0.08330955453389977,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,1,2,717,NA
CH_decid,2006,7,surface,10.079999999999998,0.633172699373003,-9.548897880783935,-0.1767091902546981,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.7483870967741936,2,717,NA
CH_decid,2006,8,surface,11.1,0.8318554058315013,-8.528897880783932,0.02197351620380017,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2006,9,surface,14.260000000000002,0.8683943274217022,-5.368897880783931,0.05851243779400106,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2006,10,surface,12.479999999999999,0.9393128100444996,-7.148897880783934,0.1294309204167985,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2006,11,surface,15.969999999999999,1.0353107684482392,-3.658897880783934,0.22542887882053808,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2006,12,surface,12.82,0.8992827307376585,-6.808897880783932,0.08940084110995739,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2007,1,surface,21.68,1.0371047754926328,2.051102119216067,0.22722288586493167,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2007,2,surface,12.16,0.8534890718642393,-7.468897880783932,0.043607182236538145,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2007,3,surface,15.190000000000001,0.8437277106256268,-4.438897880783931,0.03384582099792566,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
CH_decid,2007,4,surface,15.85,0.7851153885411833,-3.778897880783933,-0.02476650108651779,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.8,2,717,NA
CH_decid,2007,5,surface,17.369999999999997,0.8407034798521936,-2.2588978807839353,0.03082159022449249,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,1,2,717,NA
CH_decid,2007,6,surface,12.21,0.7317351318754061,-7.418897880783931,-0.07814675775229507,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,1,2,717,NA
CH_decid,2007,7,surface,15.169999999999998,0.7880724709013142,-4.458897880783934,-0.021809418726386975,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.7483870967741936,2,717,NA
CH_decid,2007,8,surface,10.629999999999999,0.6628420086519539,-8.998897880783934,-0.14703988097574727,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,NaN,46.763481,965.8923634958824,0.4,2,717,NA
